timestamp,usdtBalance,bitcoinBalance,bitcoinValue,assetValue
1572998400.0,85785.0634181785,27.557334402824264,257355.1902545355,343140.253672714
1573257600.0,164206.80708392238,18.650327342145765,164206.80708392238,328413.61416784476
1573516800.0,246423.5113644871,9.320878112569392,82141.17045482903,328564.6818193161
1573776000.0,325430.070510059,0.0,0.0,325430.070510059
1577059200.0,244072.55288254426,11.110165186474402,81357.51762751475,325430.070510059
1577836800.0,324063.52019212267,0.0,0.0,324063.52019212267
1578182400.0,243047.640144092,10.988929135032983,81015.88004803067,324063.52019212267
1578355200.0,166335.02474534026,20.39494154337951,166335.02474534026,332670.0494906805
1578787200.0,83330.16203147858,30.532816221412347,249990.48609443574,333320.64812591433
1579996800.0,173075.2687510759,20.10679485479169,173075.2687510759,346150.5375021518
1580083200.0,87838.54400264297,29.72003158007905,263515.6320079289,351354.1760105719
1580860800.0,0.0,38.85864703219447,373501.54354404676,373501.54354404676
1582156800.0,93284.06806548603,29.14398527414585,279852.2041964581,373136.27226194413
1582502400.0,0.0,38.798022765270076,374893.6545739752,374893.6545739752
1582588800.0,90372.2344271436,29.09851707395256,271116.7032814308,361488.9377085744
1582761600.0,173490.20854775084,19.673214404525755,173490.20854775084,346980.4170955017
1583366400.0,263801.57476280665,9.705402498180954,87933.85825426888,351735.4330170755
1583452800.0,352458.48550319,0.0,0.0,352458.48550319
1583539200.0,264343.86412739253,9.91410938317666,88114.6213757975,352458.48550319
1583625600.0,343994.81032277213,0.0,0.0,343994.81032277213
1585094400.0,257996.1077420791,12.876177601205743,85998.70258069303,343994.81032277213
1585440000.0,333841.9442842214,0.0,0.0,333841.9442842214
1585785600.0,250381.45821316604,12.272698488501632,83460.48607105535,333841.9442842214
1586304000.0,170361.62316336212,23.143186323338874,170361.62316336212,340723.24632672424
1586908800.0,242835.08971455588,12.210560996945583,80945.02990485197,323780.11961940787
1586995200.0,329354.2407145135,0.0,0.0,329354.2407145135
1587081600.0,164677.12035725676,23.405599982554474,164677.12035725676,329354.2407145135
1587513600.0,248369.10935487636,11.639373970995251,82789.70311829212,331158.8124731685
1587600000.0,167765.28066833716,22.403055440787494,167765.28066833716,335530.5613366743
1588032000.0,85329.87771564344,33.04413806128004,255989.6331469303,341319.51086257375
1589068800.0,0.0,42.80862262616806,374095.99140555743,374095.99140555743
1590192000.0,98213.68246008607,32.10646696962605,294641.0473802583,392854.72984034434
1590710400.0,0.0,42.52723796318411,400810.7123554176,400810.7123554176
1591920000.0,100647.08772556968,31.895428472388087,301941.26317670906,402588.35090227873
1592784000.0,204756.4242118171,21.144441092951773,204756.4242118171,409512.8484236342
1592870400.0,0.0,42.418719942131695,408263.21195504075,408263.21195504075
1593043200.0,98066.7781662157,31.81403995659877,294200.33449864713,392267.1126648628
1593129600.0,194741.69208433022,21.260010052874478,194741.69208433022,389483.38416866044
1594080000.0,97881.0862834341,31.724639028770778,293643.2588503023,391524.3451337364
1594598400.0,195565.47980488982,21.15685228751675,195565.47980488982,391130.95960977965
1594857600.0,291629.7543802812,10.641130354422998,97209.9181267604,388839.6725070416
1595376000.0,196433.13811657764,20.647396713852405,196433.13811657764,392866.2762331553
1595462400.0,98659.9719027188,30.832525908179132,295979.9157081564,394639.8876108752
1595894400.0,0.0,39.87684656663068,434996.5807720908,434996.5807720908
1598140800.0,116057.57424752194,29.907634924973014,348172.72274256585,464230.2969900878
1598313600.0,0.0,40.155725332531816,454755.55824585626,454755.55824585626
1598400000.0,115069.24261976985,30.11679399939886,345207.7278593095,460276.9704790794
1598832000.0,0.0,39.99890205489171,465755.21530757006,465755.21530757006
1599091200.0,101685.20880394569,29.99917654116878,305055.62641183706,406740.83521578275
1599177600.0,207925.79256566786,19.854456201066398,207925.79256566786,415851.5851313357
1599609600.0,308197.24907931854,10.04757314318143,102732.41635977285,410929.6654390914
1600214400.0,209106.57560529182,19.097362948563113,209106.57560529182,418213.15121058363
1600732800.0,307672.8401235632,9.738177218299487,102557.61337452105,410230.4534980842
1600905600.0,412255.0205417687,0.0,0.0,412255.0205417687
1601164800.0,309191.2654063265,9.564016549010056,103063.75513544217,412255.0205417687
